WGS84_latitude,WGS84_longitude,Database_number,temperature_in_c,pH_robust,redox_potential_in_mV_robust,total_dissolved_solids_in_mmol/L_log_robust,O2_in_mmol/L_log_robust,Na_in_mmol/L_log_robust,Mg_in_mmol/L_log_robust,Ca_in_mmol/L_log_robust,Cl_in_mmol/L_log_robust,SO4_in_mmol/L_log_robust,HCO3_in_mmol/L_log_robust,Li_in_mmol/L_log_robust,K_in_mmol/L_log_robust,Sr_in_umol/L_log_robust,NH4_in_umol/L_log_robust,Fe_in_mmol/L_log_robust,Mn_in_mmol/L_log_robust,F_in_umol/L_log_robust,NO3_in_mmol/L_log_robust,H2SiO3_in_umol/L_log_robust,HS_in_mmol/L_robust
39.61245,-112.72884,12,78.0,-0.5600000000000005,,-0.5846732812901508,,-0.4707953538931134,-0.507172934847947,-0.4691942838495577,-0.6338798216833943,0.354524578412012,-0.453341523226498,-0.4116377793165119,-0.3446838133287246,,,,,0.8716135400208929,0.7964021463844662,,
40.59,-118.28,12,77.0,-1.0200000000000005,,0.07724156816943917,,0.08293791256460267,-0.3431937874511184,0.06579255293676829,0.12777751819089184,-0.3267605954360783,,0.45104346474407303,0.8300659516078106,,,,0.22598830472767234,0.7589682709503396,,,
65.85,-164.66667,12,77.0,1.0600000000000005,,-0.09068112313141125,,-0.07276450448221143,-0.5031903934955595,-0.0969124502148403,0.024335234909445298,-0.591505633944489,,,0.0,,-0.3389569833877257,,,0.82266101172209,,,
40.40685,-117.88402,12,77.0,-0.6600000000000001,,-0.17827552600764224,,-0.13252623911374478,-0.4634008082881268,-0.4691942838495577,-0.1099823267605245,0.12742550485455,-0.058283340174740794,-0.45185158778216333,0.1347960325062977,,,-0.1220467553007082,-0.07075609112039777,0.30859688690773834,0.2579613085471657,,
41.19167,-120.38333,12,77.0,0.6399999999999997,,-0.4390741899333106,,-0.31346876628700443,-0.50984152883827,-0.4256004456900748,-0.451327420732873,0.8762157831778731,,-0.36807893955389265,-0.3120404393549976,,,,-0.12457376277500097,0.6145923721339696,,,
39.35611111111111,-118.66416666666667,12,77.0,-0.6000000000000005,,0.05305006440365544,,0.08293791256460267,-0.4389604403935544,-0.11881061332208366,0.11777314858895269,-0.20074993153949044,,,-0.07925643956756855,,,-0.12357210408436767,,-0.4398905080885432,,,
40.5899052631,-118.280980768,12,77.0,-1.0200000000000005,,-0.6218704047781215,,-0.5846994261543116,-0.23466780839597717,-0.23947680018089176,-0.6709766173880672,0.17954897034120476,-0.29107146649472654,-0.4361181961656534,-0.2671360416429037,,,,,0.3313050330167344,,,
37.6621746228,-113.558095081,12,77.0,0.8699997329711913,,0.8422212292748957,,0.7886409723778485,1.2542791493514556,1.0750328462552368,0.7039421734023917,1.0639481819266543,,1.2076872761884478,1.6225751514725644,-0.008204790957348135,,,,,,,
38.17302,-113.2044,12,76.7,0.2400000000000002,,0.1803865743853041,,0.18297716859771251,0.734632336543318,-0.071857384775803,0.18005023556738903,1.4209544514138264,,,0.45633508500144204,,,-0.08356200970980465,-0.09907654377986415,0.04061714895329601,,,
39.29039,-119.65018,12,76.7,,,-0.5916499024570822,,-0.5195762557537402,-0.3260217035008373,-0.4124270315405644,-0.451327420732873,-0.26292274609680016,-0.4629923502091076,,-0.38936860420582464,,,-0.12363078551290284,,-0.4398905080885432,,,
39.3832413154,-119.734348128,12,76.5,-0.7599999999999998,,-0.2823282851940621,,-0.2553830053988613,-0.37285788604264647,0.1757474125098336,-0.26693716559474134,1.1146129958852342,-0.7356079835503406,,-0.3120404393549976,,,,,,,,
,,12,76.10000000000001,-0.3800000000000008,,-0.16858330213736142,,-0.12288616141095277,,,-0.08065166882844785,0.08242730471448619,-0.29875422196148377,,0.16137153250706077,,,,,0.519100622550817,,,
40.3041,-120.1962,12,76.0,1.33,,-0.5279333933887383,,-0.4026181763228047,-0.50984152883827,-0.45129154950456635,-0.4393210712138061,0.49380579953921416,,-0.43836265166313254,-0.38936860420582464,,,,-0.12740730265618916,0.6862749558176146,,,
41.23,-121.4033333,12,76.0,0.4399999999999995,,-0.5205602238593333,,-0.4081831710926801,-0.507172934847947,-0.25163834363394827,-0.4916679226924458,0.7157274857275986,,-0.4182766511066774,-0.3938566584834087,,,,-0.12740730265618916,0.23376799738449908,,,
40.60363,-117.64956,12,75.0,,,-0.5901693788701101,,-0.5212441070659596,-0.31086505666721154,-0.4691942838495577,-0.5300049963277913,-0.593158504114411,-0.09219510782961027,,,,,,,,,,
65.85,-164.66667,12,75.0,0.7400000000000002,,-0.08080674140485854,,-0.059269482362739045,-0.502925752879209,-0.025271568225282696,0.028906183586731252,-0.591505633944489,,,-0.034064634086279494,,,,,,,,
41.05057,-118.7198,12,75.0,-0.5499999999999998,,-0.7450383429699445,,-0.8929813546343139,-0.16644435307729064,-0.11435246990994125,-0.7535072941659406,-0.16602564149089918,-0.24185816986067593,-0.36807893955389265,-0.4404864000095679,,,,-0.14157654927031227,-1.198620574125058,,,
39.3623108999,-119.764118895,12,75.0,-0.6600000000000001,,-0.460984297461891,,-0.4881224720932271,-0.012359118564173207,-0.014281890011227956,,-0.07006048278723999,0.4154359752846628,,,,,,,,,,
39.3832413154,-119.734348128,12,74.5,-0.5599999999999996,,-0.6308864419447581,,-0.5512053523452292,-0.45843896153061886,-0.514016262172712,-0.5335099846002684,-0.46923410966051377,-0.2809544022714207,-0.36807893955389265,-0.260961688291801,,,,-0.14157654927031227,-0.4398905080885432,,,
40.96098,-117.49455,12,74.5,-0.6449999999999996,,-0.2331981572232523,,-0.1884063092410447,-0.448627030773178,-0.5070768285736326,-0.6338798216833943,-0.18568347073053393,0.879060530441721,,-0.025383481501083334,-0.7871407963167465,,-0.11852942443069962,,1.1789318068296737,,,
42.173333,-121.6175,12,74.0,0.5199999999999996,,-0.5811128458670183,,-0.457121336851355,-0.507172934847947,-0.2756675268361824,-0.6055728588465864,0.7157274857275986,,-0.42271814621467124,-0.3644930780675123,-0.7314777433967816,,,-0.1132406344721231,0.0,,,
39.3960111517,-119.75291925,12,74.0,-0.16000000000000014,,-0.925399917908659,,-0.987448786942428,-0.34734985149576586,-0.2944907005696809,-0.7994336698263166,-0.5280399649387444,-0.509834262036734,,-0.41211807031928793,,,,,-1.5600612338587216,,,
40.60363,-117.64956,12,74.0,,,-0.8331807204677906,,-0.9121627480798592,-0.2506485654486407,-0.26350654057532213,-0.7357250873297865,-0.5242354225051155,-0.35219455201213556,,,,,,,,,,
41.5816315969,-112.177783825,12,74.0,,,-0.9836979621824906,,-0.9011349323130201,-0.44619692649069875,-0.4811897096519783,-0.7707870837807134,-0.5219613374803699,-0.7398867056909048,-0.4552986868962997,-0.34887925853745194,-1.0019903789851123,,-0.1243350445507949,-0.13590854115298615,-0.690628641031612,,,
41.5816315969,-112.177783825,12,74.0,,,-0.8902788500068806,,-0.779734276547162,-0.4634008082881268,-0.5354406601408443,-0.720423699021072,-0.44549188705010145,-0.6708465721035358,-0.4541639407366828,-0.33913074818860073,-1.0414125370862128,,-0.12404158490926966,-0.13874249362802965,-0.550153052987003,,,
43.70583,-122.28611,12,74.0,0.1299999999999999,,0.03579209686341348,,-0.010906554917098691,-0.4874989042126405,0.6513836066498926,0.1126018456847231,0.3916794236595342,,,-0.19102283061373979,,,,,0.37392249151598095,,,
41.40876,-122.18834,12,74.0,-5.0600000000000005,,-0.09891187241088735,,-0.05599347698679797,-0.5039849598489622,-0.24580970066056215,-0.029174375475630156,0.574802959285615,-0.6424083909188463,-0.14789893643480861,-0.04286062264141394,-0.5444223070762317,,-0.11209076387628727,-0.1132406344721231,0.8052522207929396,,,
43.70583,-122.28611,12,73.3,-0.2599999999999998,,0.024047002938782234,,-0.010906554917098691,-0.4862081527021187,0.6273352188540041,0.09522078266184415,0.4341042047541567,,-0.0928271082859498,-0.12774501070468314,,,,,0.5312980381455793,,,
39.32521,-116.85175,12,73.3,-0.41000000000000014,,-0.5063590684619917,,-0.43160073838996005,-0.4609151692101626,-0.5481146318344522,-0.47466845190536555,-0.2423696306774748,-0.0694097048546794,-0.039614081007128876,-0.236822100984192,,,,,-0.49207740417730456,1.6342744353367764,,
43.70583,-122.28611,12,73.0,0.1299999999999999,,0.038572172992820265,,-0.010906554917098691,-0.48879221369453485,0.6273352188540041,0.11777314858895269,0.4036911490875277,,-0.16669212340937428,-0.1800494670691674,,-0.5109136811126487,,0.0,0.4132821659448917,,,
53.2333,-168.35,12,73.0,0.019999999999999574,,-0.1888417501622136,,-0.17572106757446684,-0.483634283260501,0.12382927423492907,-0.0581653332942185,-0.20074993153949044,,-0.0928271082859498,-0.15863150317935507,,,,0.0,-0.2719684091635133,,,
39.7562,-120.3572,12,73.0,1.0399999999999991,,-0.33201192127347834,,-0.2553830053988613,-0.50984152883827,-0.2944907005696809,-0.22667827615013186,0.6124248159881487,,-0.3637885158977878,-0.35877281572485864,,,,-0.11040761016434085,0.30859688690773834,,,
39.4044112745,-119.743919062,12,73.0,-0.6500000000000004,,-0.19622117262760977,,-0.13167487582845297,,,-0.08433521780479115,0.03096342796428193,,,0.1347960325062977,,,,,,,,
44.19361,-122.049167,12,73.0,0.47999999999999954,,-0.12857766840450738,,-0.1257856549279945,-0.5034551414711893,0.2857118773954812,-0.01779328476884909,0.1539109769534965,,,-0.260961688291801,,,,,,,,
,,12,72.0,-0.4500000000000002,,-0.8995204690191078,,-0.987448786942428,-0.36853670653364906,-0.24580970066056215,-0.7994336698263166,-0.5591446354584055,-0.4438190828681289,,-0.39686561231260603,,,-0.1261550805524119,-0.12740730265618916,-1.7733356052672367,,,
39.89991,-116.58402,12,72.0,-0.6900000000000004,,-0.8536182358767594,,-0.7117442622790507,,-0.604738513381289,-0.7922021448210499,-0.46217778348739436,-0.516783389403217,,-0.46508772479967747,,,,,0.6634713128837468,,,
39.3925112141,-119.74611887,12,72.0,-0.8600000000000003,,-0.5784135817029035,,-0.5587387740751303,-0.3515325528896089,-0.2756675268361824,-0.7273271409710358,-0.2640192312460972,0.11420549362527901,,-0.1800494670691674,,,,,,,,
39.3593108346,-119.768518999,12,72.0,-0.39000000000000057,,-0.16917374338724367,,-0.12288616141095277,,,-0.08384063514246097,0.053425271121916716,-0.2859950606235823,,0.22350471538343145,,,,,0.5002452961865238,,,
65.85,-164.66667,12,71.0,0.7800000000000002,,-0.09367944672367122,,-0.07276450448221143,-0.5034551414711893,-0.08422575726769524,0.019671023707711413,-0.591505633944489,,,0.0,,-0.3389569833877257,,,0.82266101172209,,,
44.19361,-122.049167,12,71.0,0.45999999999999996,,-0.10932917101005968,,-0.11356221404315388,-0.507172934847947,0.2857118773954812,0.0,0.21653059518779688,,-0.25414871935303135,-0.260961688291801,-0.5698661615554538,,,-0.1132406344721231,0.0,,,
55.8617,-160.4917,12,71.0,0.7699999999999996,,-0.05811783970045801,,-0.06593694329043226,-0.507172934847947,0.37556516641967747,0.04632741593067815,-0.5449979341799378,,-0.39844331135049554,-0.28601072819246987,,,-0.1220467553007082,,0.3530543331835013,,,
39.3832413154,-119.734348128,12,71.0,-0.8600000000000003,,-0.7901585207987032,,-0.9056241228871256,-0.19883426547880517,-0.22872619597438654,-0.7994336698263166,-0.3948350324213033,-0.2442401116691956,,-0.329523093069327,,,-0.11735781844167875,,,,,
39.3947107565,-119.787520702,12,71.0,0.6899999999999995,,-0.8141246822564455,,,-0.05090612040842832,-0.14644084186570067,-0.4991418927474309,-0.11432840545280436,,,,,,-0.12674240442737203,,-1.198620574125058,,,
35.45915,-115.38972,12,71.0,0.040000000000000036,,-0.856338607827702,,,-0.12068770706957224,-0.15600611649168675,-0.5557494640891669,-0.02811061230770471,,,,,,,,,,,
39.4044112745,-119.743919062,12,71.0,-0.1900000000000004,,-0.18119499014530108,,-0.13595741387091123,-0.4609151692101626,-0.393304330621892,-0.10208864051995169,0.07167417472120122,-0.16739558294259232,,0.09282854429959271,,,,,0.3313050330167344,,,
40.4068,-117.88427,12,70.5,,,-0.7736647682869904,,-0.947321375923676,-0.21565271335969735,-0.14172691562105064,-0.740042654414356,-0.3387153333850049,-0.24663000610750593,,-0.38195517969408765,,,-0.12615508056553856,,-0.6906286217799774,,,
39.3815813853,-119.727687794,12,70.0,0.040000000000000036,,-1.2613510481215247,,-0.9962014875549366,,,-0.7489303969100767,,,,,,,,,,,,
39.7549,-120.358,12,70.0,0.8399999999999999,,-0.3364477390528484,,-0.26202717606754644,-0.50984152883827,-0.2881361148807559,-0.22667827615013186,0.5938346623622174,,-0.36807893955389265,-0.3616267958326188,,,,-0.09907654377986415,0.30859688690773834,,,
36.24497,-115.24528,12,70.0,,,-1.138416588766599,,,,-0.37039910401410153,-0.7114036734617311,-0.3447602566062322,,,,,,,,,,,
36.21025,-115.2025,12,70.0,,,-0.931105221218185,,,,-0.12784970524070519,-0.5914929835219763,-0.15159241227168196,,,,,,,,,,,
39.4044112745,-119.743919062,12,70.0,-0.1900000000000004,,-0.1791163291558481,,-0.1376886532996395,-0.4862081527021187,-0.40918795669565855,-0.09758494020596428,0.06442440825042248,-0.15045331768587683,,0.11414332312360691,,,,,0.33572897100250687,,,
39.4044112745,-119.743919062,12,70.0,-0.20000000000000018,,-0.18382876813102306,,-0.14472098119944662,-0.4609151692101626,-0.40118217448650995,-0.10208864051995169,0.08242730471448619,-0.13186063179002971,,0.11414332312360691,,,,,0.3401152419347804,,,
39.3947107565,-119.787520702,12,70.0,0.9499999999999993,,-0.016527078578422557,,-0.012858966082488398,0.4060277262269043,0.027379388183400376,0.06638837032805808,0.0930380426745015,,,-0.04286062264141394,,,,,-0.4398905080885432,,,
39.3947107565,-119.787520702,12,70.0,0.8499999999999996,,-0.006151776480501191,,-0.008140447504013517,0.5932688403644157,-0.028989919382342386,0.07019764586524899,0.33137557804749734,,,-0.008353957704484096,,,,,-0.4398905080885432,,,
39.3936111822,-119.749419041,12,70.0,-0.8099999999999996,,-1.0463350118758996,,,-0.413092736817882,-0.3629945786362806,-0.7830780641517834,,-0.7077186850377718,,,,,,,,,,
39.3623108999,-119.764118895,12,70.0,-0.21999999999999975,,-0.9231084163137452,,-0.9257091215501171,-0.36853670653364906,-0.37039910401410153,-0.8170502165447024,,-0.48269334721875334,,-0.38195517969408765,,,,,-1.1570518830641103,,,
41.9710659031,-122.202825392,12,69.0,,,-0.5779479602327828,,-0.5826161048638488,-0.25425362226697035,-0.2818624011703511,-0.6894227788285324,-0.27506740325809687,0.05703241045172247,-0.3294597556886947,0.008250305724340838,-0.595880268395316,,-0.12392420840339277,-0.1401595085527966,0.30859688690773834,-0.26330548796285713,,
41.01454,-119.01651,12,68.5,0.4399999999999995,,-1.013188541255711,,-1.009857418544699,-0.2876279371708255,-0.4877717570731856,-0.8257601607435853,-0.5832920398693419,-0.6382591435768709,,-0.3938566584834087,,,-0.1263312666732645,-0.13732550449507247,-1.198620574125058,,,
34.59472,-118.99806,12,68.0,0.6200000000000001,,-0.40714611988751676,,-0.31346876628700443,-0.5039849598489622,-0.37039910401410153,-0.3124517223708018,0.514835485510753,,-0.2864516104196784,-0.27336826416066246,,,,-0.13449160360083193,1.1789318068296737,,,
35.4536,-115.34638,12,68.0,0.13999999999999968,,1.030146021224204,,0.9855458321360021,1.2020885070608158,1.0710414229152383,0.8292660783391305,2.607174617654281,,,0.997655233850344,,,,,0.6145923721339696,,,
56.85,-135.36667,12,67.0,0.20999999999999996,,0.12372858080438896,,0.10224965960531285,-0.4634008082881268,0.541399010882134,0.17050842877618333,0.011751939549375106,,-0.12932711134624417,0.1482165383504459,,0.9250382780272576,,,0.07826462679021147,,,
44.68333,-116.23333,12,67.0,0.6600000000000001,,-0.38830503298960284,,-0.2688303170661856,-0.5106442395802822,-0.2818624011703511,-0.451327420732873,1.0209755922261845,,-0.3940695783913628,-0.24878235898637593,,,,-0.1132406344721231,0.9018415452368116,,,
40.36798,-117.32821,12,67.0,,,-0.9566366055162527,,-0.8094677781158998,-0.48879221369453485,-0.5230843788071882,-0.7595976317401255,-0.40001901441600946,-0.826455841224687,-0.4539952088312196,-0.4183183803862742,-1.0959042990359553,,-0.12574401640174077,-0.14157654927031227,-0.690628641031612,,,
39.52111111111111,-118.54611111111112,12,67.0,1.3399999999999999,,0.08481441349207675,,0.12033284117673547,-0.483634283260501,-0.11435246990994125,0.12777751819089184,0.24609608345548395,,-0.05715296842249831,0.12109907598633969,,,,,0.5160056040514108,,,
39.59923,-119.111,12,67.0,,,-0.0372518193530285,,-0.0026876714220453756,-0.44619692649069875,-0.3094247950204001,0.016507828449810774,0.5064897221864746,-0.22308270809065106,0.45996236371341126,-0.14713920093677876,-0.6021468593114313,,-0.11478175732712632,0.06645214025495583,0.8140301490548411,,,
39.3815813853,-119.727687794,12,66.1,0.6399999999999997,,-0.38437247893417775,,-0.5997263872552996,0.5202791388291568,0.28963871948557185,-0.27363761001624515,0.8788557592819569,,,-0.22507317240208866,,,,,,,,
35.46692,-115.515,12,66.0,0.8399999999999999,,-0.8098546786997051,,-1.0242024059119201,-0.3030270589772987,-0.11881061332208366,-0.7794244277687745,-0.5054790371522719,-0.22540288480800258,,-0.4701191278462291,,,,,,,,
39.36251,-119.75932,12,66.0,0.5899999999999999,,-0.30959556595212906,,-0.44535286504431887,0.20791869622683704,0.3433199362063543,-0.13328680907744633,0.11726332238419479,,,-0.37901279836340496,,,,,0.14619231939304494,,,
39.32572,-116.85002,12,66.0,0.41999999999999993,,-0.2063295709820741,,-0.41965095506031613,0.7731895898526585,0.6273352188540041,-0.5636708587995342,1.7467375895309865,0.06791320039641802,-0.44061030667060036,-0.3254476450945443,-0.4292149340942556,,-0.12498074819121126,-0.08491502964169778,-1.198620574125058,,,
39.32572,-116.85002,12,65.5,,,-0.7662453681674072,,-0.7946497593835782,-0.12068770706957224,-0.3344409414252755,-0.6231764798051068,-0.2317602975960492,-0.49613517723652906,,-0.4437144622908188,,,,,-0.6906286217799774,,,
44.78167,-121.975,12,65.0,0.14999999999999947,,-0.1137263781545964,,-0.10184263915025955,-0.47851679966829763,0.0,0.0,0.12066505623330369,,-0.0928271082859498,-0.08867540863171926,-0.6905957666503973,,,0.1695527000545087,0.5312980381455793,,,
53.23,-168.37,12,65.0,-0.75,,-0.20075387827681515,,-0.2243087632440334,-0.4413636975781983,0.30504056804280444,-0.06717170286232624,0.1539109769534965,,-0.022268144561660298,-0.24878235898637593,,,,0.1695527000545087,-0.2048821775895031,,,
53.2167,-168.4667,12,65.0,0.5499999999999998,,-0.29040579365966596,,-0.2243087632440334,-0.50984152883827,-0.40118217448650995,-0.1662156324041614,0.24609608345548395,,0.045268077230216204,-0.06996902778166862,,,-0.12380683609748357,-0.1132406344721231,0.0,,,
36.24247,-115.24528,12,65.0,,,-1.0726674466312396,,,,-0.2944907005696809,-0.6758615977410606,-0.29763150771769714,,,,,,,,,,,
43.1086200657,-111.135471464,12,65.0,-0.2599999999999998,,-0.3310041272330726,,-0.2829452736818823,-0.5125210799276413,-0.3629945786362806,-0.25357851219330424,-0.19067421445475038,0.028269280886024987,,-0.1378819344241214,,,,,-0.12898562029386998,,,
44.45503,-110.8178,12,65.0,-3.98,,-0.5300098474545784,,-0.41965095506031613,-0.5095741778509271,-0.5952301570395043,-0.4138878027647506,0.25475711915784777,,-0.05715296842249831,-0.33913074818860073,,-0.595936315482076,,-0.12740730265618916,1.466876593416609,,,
39.59939,-119.11056,12,65.0,,,-0.09005083595747426,,-0.05082912941546115,-0.47851679966829763,-0.3167303410263258,-0.023413012590107793,0.4108126963358755,-0.29875422196148377,0.24669452732553226,-0.16180054830413645,-0.6069779680326631,,-0.11987728885257774,-0.0028290092652384267,0.8140301490548411,,,
40.66177,-119.36602,12,65.0,0.6399999999999997,,-0.3684157255808442,,-0.6109679211070405,0.5883175344091164,0.32363991236124573,-0.2691488977518705,0.9626152303245491,,,-0.24878235898637593,,,,,,,,
37.64021,-118.90153,12,64.4,-0.71,,-0.7120022121158511,,-0.5664772261116754,-0.49138654726808834,-0.539629216903512,-0.5847654245200252,0.11041622251493798,-0.9430896427448431,,,,,-0.06852446249675137,,,,,
34.59361,-118.9972222,12,64.0,0.879999999999999,,-0.4053532117065486,,-0.3055252638102153,-0.5077057813776328,-0.393304330621892,-0.3192672034893418,0.5453800623933529,,,-0.27336826416066246,,,,,1.2201042835338436,,,
39.3737111636,-119.745318382,12,64.0,-0.41000000000000014,,-0.6072751053186828,,-0.5081674355557427,-0.4609151692101626,-0.5481146318344522,-0.5803879162938282,-0.44824885251555524,-0.15045331768587683,,-0.33913074818860073,,,,,-0.07737442759632236,,,
39.3959111993,-119.748519057,12,64.0,-0.8099999999999996,,-0.5230092279700675,,-0.601939421080665,-0.024956821799380913,-0.11881061332208366,-0.740042654414356,-0.053016104740410595,0.21267220685837204,0.3990872080836348,-0.11776030269581512,,,,,0.37392249151598095,,,
39.94246,-116.68192,12,64.0,-0.6500000000000004,,-0.1914427294264886,,-0.12124248646532718,,,-0.08732539677293852,-0.003955928364673587,,,0.19316357636463674,,,,,,,,
38.613,-112.202,12,64.0,-0.5600000000000005,,0.06374296011696033,,0.07891303533629211,0.16181495014532923,0.3820929695140634,0.05857394184701507,1.5156285591775922,,-0.14789893643480861,0.032404260416872596,,,,,0.82266101172209,,,
43.72012,-121.2003,12,63.6,-0.8100000000000005,,-0.5721301093281265,,-0.6109679211070405,-0.03780250277091764,-0.11881061332208366,-0.593780230034567,0.24318814289271043,-0.16525574003294505,-0.3256911793397071,-0.3120404393549976,,,,,0.3313050330167344,,,
40.9614,-117.49479,12,63.5,0.6399999999999997,,-0.3429667701590659,,-0.601939421080665,0.6174770886763161,0.3502858950619199,-0.24144924223921949,1.0154382877125556,,,-0.236822100984192,,,,,,,,
39.4815810191,-119.801023654,12,63.3,0.9399999999999995,,0.05602907780468668,,0.06221841579856082,0.4060277262269043,-0.017917962658786136,0.11777314858895269,0.3794848977445846,,,0.0,,,-0.09866881165786501,-0.14157654927031227,-0.3491175799952301,,,
36.0643,-120.1339,12,63.0,-0.1200000000000001,,0.6275501182855203,,0.5639005866840603,-0.23291608609612752,1.2956631431680588,0.5534934539007345,0.9518601759481535,,-0.2844131748148374,0.34760239356299333,0.13946111077739093,,,,-0.04409575253418935,,,
38.613,-112.202,12,63.0,-0.6500000000000004,,0.0701003387006282,,0.09275769979680247,0.16181495014532923,0.37556516641967747,0.05989503762054429,1.4852965947238665,,-0.07488914779778572,0.07080783790808766,,,,0.12719913203467714,0.4672000297775908,,,
40.60363,-117.64956,12,63.0,,,-0.5319293095030875,,-0.4440748231384491,-0.4270751387677579,-0.5699900527929956,-0.6965174795232941,-0.5671131898100342,0.2037960240911691,,-0.39686561231260603,,,,,0.2599373863425496,,,
37.64021,-118.90153,12,63.0,-0.41000000000000014,,-0.14183463224549364,,-0.08875366073697973,-0.5125210799276413,-0.5481146318344522,-0.08016498306918268,0.08951671857713091,-0.25627018388320044,0.608969713121677,0.24106635325604273,,,,,0.47733806061545353,,,
42.12937,-111.94329,12,63.0,-0.96,,-0.6007415106715857,,-0.5997263872552996,-0.16644435307729064,-0.21765747119437506,-0.6929426078982033,0.13746042338547143,-0.14006448564282328,-0.11097149402318694,-0.2988982244830229,-0.6330383712491735,,-0.12498074819121126,,0.6634713128837468,,,
40.65739,-119.35332,12,63.0,0.4399999999999995,,-0.26177406552118226,,-0.2977976503234365,0.45048074350825407,-0.028989919382342386,-0.25618852321192187,0.6483592421242886,0.2590258952063339,-0.4361181961656534,-0.4183183803862742,-0.5698661615554538,,-0.12556786181957102,,-0.690628641031612,,,
36.00067,-114.44663,12,63.0,1.0399999999999991,,-0.39176695253072025,,-0.4208235866887577,0.09444018179477227,0.09275745201768296,-0.40973965752900365,0.692787308053644,-0.04732727639747478,,-0.3834312672679994,,,,,-0.8843932653146089,,,
35.46692,-115.515,12,63.0,0.2400000000000002,,0.13249160638300073,,0.12033284117673547,0.6030601609137273,0.5048731025293394,0.09634668501856264,1.9776997993466134,,,-0.28601072819246987,,,-0.12380683609748357,-0.12740730265618916,-0.04409575253418935,,,
37.62026,-114.51293,12,62.8,0.6399999999999997,,-0.379135947318732,,-0.6274922744363722,0.5472936223712306,0.2857118773954812,-0.2520266900883745,0.8520562437744323,,,-0.236822100984192,,,,,,,,
40.66177,-119.36602,12,62.8,0.6399999999999997,,-0.33568055600130225,,-0.6132705598267879,0.622212813902334,0.37226856112219064,-0.22621732553135787,0.9985930175429696,,,-0.260961688291801,,,,,,,,
38.61303,-112.20354,12,62.8,0.4399999999999995,,0.24371655406154683,,0.1685619055038154,0.9377763175617353,0.8528033633497311,0.21600739824611379,1.9435390115679683,,,0.8300659516078106,,,-0.12263334397052765,-0.1132406344721231,0.8395006917045883,,,
39.02754,-117.13662,12,62.7,1.0099999999999998,,-0.6703164576281024,,-0.8411275369207595,-0.18082122567293057,-0.0542606125487676,-0.7196250663069156,-0.4565771231053456,0.02007004667532866,,-0.40216426841098485,,,-0.12498074819121126,,-0.3491175799952301,,,
39.3791112132,-119.742418384,12,62.7,-0.41999999999999993,,-0.1451305502842961,,-0.10260909430573874,-0.5125210799276413,-0.4877717570731856,-0.07087600600857204,0.04972508343293505,-0.31174494550348,0.6376070735347378,0.2581760908510687,,,,,0.4872804271320629,,,
44.23861,-122.05833,12,62.5,0.6399999999999997,,-0.11374713134976534,,-0.11960825811845106,-0.4971306461726604,0.2655942970560685,0.0,0.1539109769534965,,-0.22445424998721894,-0.27336826416066246,-0.5839025453690152,,,-0.12740730265618916,0.20619777411559725,,,
42.825,-111.0,12,62.2,1.0399999999999991,,0.07852640548776389,,0.08492918685763881,0.39942270298140214,0.10712421562557979,0.08364583930357809,1.4209544514138264,,-0.0928271082859498,0.5919728651526488,,0.18327486004704155,,,0.5461495788209828,1.6166349780547573,,
39.3623108999,-119.764118895,12,62.0,-0.7800000000000002,,-0.641199247656938,,-0.8035378652630301,-0.05090612040842832,-0.18076423755825705,-0.5577042291581136,-0.40132026709247287,-0.24185816986067593,1.0410349735676006,-0.36305839255918604,,,-0.12556786181957102,,-0.550153052987003,,,
35.3161,-115.2736,12,62.0,0.2400000000000002,,0.11220825761048328,,0.015613442185228027,1.573664225644538,0.6370957969623374,-0.09394149425908943,2.4640019285197745,,,0.09282854429959271,,,-0.12380683609748357,-0.09907654377986415,-0.3491175799952301,,,
40.36769,-117.32786,12,62.0,,,-0.6426393992810472,,-0.5384838345659332,-0.50984152883827,-0.5534931571100294,-0.716065348298041,0.015631261717882188,-0.2685058964764245,-0.34886330905685875,-0.3240946943009231,-0.9259140012575698,,-0.1260963539483537,-0.11465718528792183,0.9893788984442092,,,
39.3623108999,-119.764118895,12,62.0,0.17999999999999972,,-0.6242345923535952,,-0.9399332628311649,0.16181495014532923,-0.0759457926782175,-0.7152817712432206,-0.3820199308545458,0.14394581594128525,-0.45484469042880005,-0.45185385105412673,-0.9013322080531213,,,,-0.8843932653146089,2.76360639273903,,
41.60167,-120.084833,12,62.0,0.6399999999999997,,-0.42872423200620247,,-0.31346876628700443,-0.49660636114668977,-0.37039910401410153,-0.37811755431753297,0.6994089316695271,,-0.4271721879356788,-0.3460793559390003,,,,-0.01414607447736341,0.749190711069985,,,
39.9519,-111.02016,12,62.0,-1.2599999999999998,,-0.6885000082446457,,-0.7427990238278497,-0.26887635980550084,-0.20683182650901086,-0.7727902368551959,-0.20074993153949044,-0.11175315546063318,-0.389707944294042,-0.24878235898637593,,,,,0.37392249151598095,,,
39.4044112745,-119.743919062,12,62.0,-0.08000000000000007,,-0.9020037621791712,,-0.7217237004707022,,,-0.6509374551314844,-0.15159241227168196,,,-0.36593086571499855,,,,,-0.3491175799952301,,,
