WGS84_latitude,WGS84_longitude,total_dissolved_solids_in_mmol/L_log_gauss,Na_in_mmol/L_log_gauss,Mg_in_mmol/L_log_gauss,Ca_in_mmol/L_log_gauss,Cl_in_mmol/L_log_gauss,SO4_in_mmol/L_log_gauss,HCO3_in_mmol/L_log_gauss,Li_in_mmol/L_log_gauss,K_in_mmol/L_log_gauss,Sr_in_umol/L_log_gauss,Fe_in_mmol/L_log_gauss,F_in_umol/L_log_gauss
41.521523,-107.231224,-0.9055437,-0.8526674,-1.210732,-1.3111564,-0.86819285,-0.7537516,0.9252211,0.004728598,-0.19378446,-0.0025380554,-0.045857698,-0.024252988
32.98667,-97.433914,0.021286035,0.028359292,-0.09372643,-0.07052085,0.03556051,-0.20359483,0.044707287,-0.015656015,0.017783348,-0.02563789,0.04516441,-0.024936177
34.91785,-96.722275,0.67274505,0.6361863,0.81303763,0.7373564,0.6894389,0.12773128,-0.6255002,-0.011066697,0.054492064,0.01062098,0.09075716,-0.023492547
40.915466,-103.41594,0.016357781,0.046015624,0.0073209833,-0.00022483981,-0.06963493,1.3190885,-0.06746382,0.014842054,0.11475849,-0.01653506,0.00019385069,-0.028721448
42.502804,-107.59526,-1.3615702,-1.3202392,-1.3130574,-1.5143168,-1.3374592,-0.4399869,0.670712,-0.061795358,-0.8950831,0.022950463,-0.0769112,-0.053149525
36.52173,-100.62005,-0.08086802,-0.11928171,0.022989001,0.0150105255,-0.09053298,0.6999783,0.14956549,0.007049846,0.044457037,0.004616697,-0.07740357,-0.024403134
34.508514,-97.35127,0.2879315,0.2664291,0.3089496,0.33947402,0.29932985,0.057504293,-0.29229638,0.022411045,0.08115578,0.045830935,-0.041476935,-0.028862262
39.983414,-103.11907,0.09321401,0.123521306,0.08423566,0.024484385,0.022789232,1.3349695,0.13631815,-0.00059873343,0.08051408,-0.03678784,0.008835414,-0.024375472
35.700687,-97.394966,0.425481,0.3784813,0.5568722,0.5588022,0.4529094,0.13671452,-0.46873477,0.04699152,0.16300683,0.07385217,-0.034330394,-0.0324348
40.660053,-103.07977,0.4114154,0.46128723,0.30531478,0.2385436,0.37022895,1.1301018,0.106526576,-0.0112243565,0.10909194,-0.00901438,0.037522618,-0.02341423
38.325947,-102.48899,-0.21104783,-0.257135,-0.0017472769,-0.042618576,-0.2445956,0.8475823,0.2968763,-0.009546454,0.056241572,-0.028354842,-0.061031234,-0.01803666
47.372032,-103.011055,1.2384015,1.45911,0.43252817,0.6947514,1.1702808,0.7983323,-0.19943361,0.059659187,0.89050055,0.029323464,-0.15479831,-0.021286853
46.767498,-103.859406,1.7082988,1.6004966,0.7787782,1.441663,1.6980392,0.24984229,-0.33234102,-0.0038069512,1.8382801,-0.036362205,1.324304,-0.02086163
39.044617,-35.287685,0.31586686,0.2624849,0.18914858,0.2764855,0.35393685,-0.02836713,0.10638192,0.02245581,0.35934266,0.026830656,-0.056231655,0.25506198
34.03148,-98.417336,0.033281434,0.03197368,-0.03925269,-0.0029798038,0.024750402,-0.08267309,0.124546,0.0017467974,0.045929886,0.016031168,-0.07964584,-0.025498368
43.7441,-82.71749,-2.057532,-2.1338198,-1.3266861,-1.5120203,-1.9705232,-0.8065416,-0.11333334,0.070501424,-1.6036309,0.036249127,-1.927739,-0.024961034
34.950523,-99.01531,-0.118397415,-0.10377565,-0.41862565,-0.44549435,-0.15804581,-0.85220486,0.76424277,-0.013344229,-0.030874306,-0.0065596085,0.06889805,-0.01904694
39.828045,-105.74363,-1.7655791,-1.7977738,-1.33946,-1.2732024,-1.6538814,-0.319301,-0.3520243,-1.0392143,-0.96124846,-0.5733389,-0.12048185,0.083611414
42.74218,-108.46418,-1.495786,-1.6037592,-0.8331024,-1.0535617,-1.4779488,-0.29351547,0.2684642,-0.022540389,-1.0916108,-0.004641996,0.0593455,-0.13455153
42.779003,-101.17865,1.4545571,1.4729517,1.0073923,1.2552576,1.4384019,0.17672873,-0.8833326,-0.012492339,0.31940788,-0.0030160423,0.63708615,-0.025542665
38.78705,-95.89825,1.2175293,1.0956739,1.6174155,1.4678627,1.2803354,0.17054923,-0.46889955,0.78692794,0.9471355,0.90915096,0.020405203,-0.009777698
39.837585,-105.61157,-0.7578796,-0.72838473,-1.1412451,-1.2485315,-0.75978297,-0.5418959,0.9620684,-0.032761168,-0.23195134,-0.15223542,-0.08607348,-0.024003653
43.24863,-107.48685,-1.1302712,-1.186987,-3.0414293,-1.4331468,-1.0443403,-0.92517304,0.7575711,0.37190396,-0.40517455,0.5055768,0.07373262,0.12405501
41.415806,-106.37135,-1.6617486,-1.5596352,-2.009936,-2.1009915,-1.6012428,-1.2480943,0.46962568,-0.113552466,-1.6660148,-0.031828858,0.012283759,0.08825653
34.726326,-99.07155,0.1616614,0.15716508,0.20619436,0.14840722,0.14812185,0.5026705,0.004554118,-0.028186636,0.03903244,-0.0355875,0.02275889,-0.025482396
42.110283,-107.77715,-1.1876811,-1.184045,-0.89762944,-0.97214645,-1.1625422,0.017352851,0.39925784,0.0011905426,-0.1698138,0.0031059515,-0.011955508,-0.02837298
32.36142,-97.85401,-0.2194524,-0.23613632,-0.4862173,-0.43200082,-0.19287209,-0.8962262,0.4863602,-0.015020622,0.040322576,-0.0206425,0.09177934,-0.024065077
35.70527,-100.26683,-0.0892593,-0.109626114,-0.08935241,-0.11049536,-0.105109714,0.5150076,0.39116812,-0.009632893,0.0150119765,-0.011812286,0.023745012,-0.022803774
45.304348,-107.523964,0.42312628,0.5558541,0.25010085,-0.014541275,0.32152244,1.7647375,-0.09567651,0.61942726,0.66204995,-0.06597041,-0.004899358,-0.0298431
34.83775,-97.49875,0.49085477,0.46990752,0.6010987,0.5494959,0.5185373,0.20855144,-0.5984674,-0.023914907,0.07277361,-0.016599491,0.065258265,-0.024754299
42.429527,-101.332436,1.1643955,1.2735113,0.7582151,0.8423117,1.1368723,0.5089195,-0.56128365,-9.721529e-05,0.40988156,0.004027572,-0.06884495,-0.025310107
37.004704,-98.99911,0.33747125,0.33393592,0.44291902,0.37667447,0.3407496,0.6200001,-0.40673718,-0.0015120386,0.07560345,-0.0022727693,-0.0454123,-0.024921084
40.906788,-105.89497,-0.7059084,-0.71108735,-1.0876545,-1.1783278,-0.7576184,-0.3800429,1.1559552,-0.0386075,-0.16393784,-0.028527228,0.06412397,-0.013192412
37.529247,-103.4204,-0.66364866,-0.64114714,-0.94211507,-0.94104046,-0.6408092,-0.75838464,0.70318204,0.0035115054,-0.024740301,-0.006174928,0.0028312034,-0.025894184
42.72941,-101.82063,1.3071398,1.4558464,0.52421325,0.62132215,1.2086123,0.70357907,-0.15619022,-0.024413459,0.05057688,-0.052802395,-0.071844876,-0.022884093
33.644775,-92.95776,1.1296643,0.94832873,1.1597617,1.3392686,1.1898528,-0.7046182,-1.0681351,-0.029807102,0.051142924,0.033075605,1.6175922,-0.029901959
42.911453,-102.86881,1.0588543,1.1668578,0.53482556,0.590376,1.0105652,0.89804953,-0.14113566,0.0060762553,0.10594281,-0.0050385757,-0.10931043,-0.021188436
31.897495,-94.08019,0.79925543,0.7016758,0.8209817,0.84366333,0.83775896,-0.9544548,-0.67405117,-0.023356784,-0.0030428998,-0.0038670865,-0.008652076,-0.019040568
35.27413,-96.39672,0.47539413,0.41579804,0.5484448,0.6356261,0.48839554,0.12845814,-0.32058635,0.057110447,0.2995131,0.074289374,0.7149937,-0.028931286
41.69059,-109.78337,-1.0983559,-0.99519914,-1.6274753,-1.6626742,-1.0322165,-1.0470079,0.9162638,0.030311272,-0.46566156,-0.014469133,-0.16261885,0.56660616
38.29117,-104.27302,-0.8186544,-0.821399,-0.6572624,-0.69099474,-0.8061376,-0.037771307,0.27332485,-0.017422965,-0.0338162,-0.03388565,-0.0057008625,-0.02395613
39.533783,-104.391556,-0.5888537,-0.6191548,-0.5282808,-0.5831768,-0.63530415,0.26749656,0.61190116,-0.013873941,0.007891445,-0.015072882,-0.057022944,-0.02318696
41.862255,-109.71846,-0.9508339,-1.009902,-0.60935956,-0.69345784,-0.9446264,0.2782623,0.7101651,-0.039006345,-0.19159582,-0.02152273,-0.058226936,-0.3788941
43.048576,-107.657555,-1.0860589,-1.1534585,-0.455748,-0.5804544,-1.1754861,0.71598154,0.5384481,-0.036412384,-0.122745074,-0.0134726465,-0.06503409,-0.030472534
38.41276,-104.2221,-0.6274643,-0.6380916,-1.1372135,-1.1911489,-0.58048534,-1.1831739,1.0268,0.001479383,-0.16349043,-0.005532069,-0.13421476,-0.027658487
39.751083,-111.48349,-1.0581204,-1.029561,-1.1093655,-1.2709938,-0.86376786,-1.5606277,0.4684858,-0.0456524,-0.42687586,-0.25378922,-0.1674782,-0.49974862
34.644753,-97.58854,0.40890634,0.40874758,0.4993072,0.4228477,0.41690174,0.23227608,-0.3572416,-0.018802568,0.007113164,-0.014292473,0.061187148,-0.027246255
35.56067,-97.55926,0.86216897,0.838555,1.0629367,0.9409173,0.8964436,0.1719298,-0.7160085,-0.024131967,0.030525677,-0.0113163525,-0.0035285004,-0.022056289
40.128277,-104.49475,-0.8317249,-0.8064755,-1.3986688,-1.521348,-0.7493367,-1.5591474,1.0577779,-0.012570002,-0.3836419,-0.16953886,-0.110508084,-0.027858637
37.3777,-97.756256,0.79943824,0.80254114,0.9176255,0.80237234,0.81142354,0.3682362,-0.6759504,0.01386416,0.17438552,0.037340723,-0.05419422,-0.024592169
42.487244,-107.44525,-1.2558798,-1.2280368,-1.1955141,-1.362794,-1.2478702,-0.23150535,0.6808014,-0.0580105,-0.6865677,0.015665289,-0.04786063,-0.03166475
43.97224,-101.37459,1.1623393,1.3203509,0.7266156,0.8370762,1.1391073,0.5885417,-0.39759043,0.02630039,0.5564161,0.008072674,-0.0632553,-0.021767858
39.939636,-105.03299,-0.67199415,-0.6612655,-1.0903924,-1.1400567,-0.6941003,-0.6695116,1.0848043,-0.011276359,-0.10114292,-0.0017900529,-0.026106514,-0.023177296
44.29517,-102.39444,1.4024508,1.5554888,0.65209055,0.7863775,1.3356433,0.65854436,-0.3748938,0.0012674056,0.10051484,-0.004243154,-0.0619237,-0.022490889
41.184223,-109.510025,-2.144201,-2.2474728,-1.3366785,-1.5648819,-2.0952585,-0.64058006,-0.25663668,0.011106353,-1.743378,0.01930233,-0.040825427,-0.058567412
32.361717,-95.97601,0.2847053,0.28356934,0.21544482,0.23773068,0.29932302,-0.44657198,-0.32609418,-0.014793707,0.031385608,-0.010192861,0.09883997,-0.024419643
33.889355,-96.19081,0.6569644,0.6732058,0.7255633,0.7031583,0.6637481,-0.17845845,-0.67517346,-0.020488529,0.0077187247,-0.0062711653,0.041315287,-0.023705047
47.464157,-102.40125,2.05248,1.5003856,1.4210603,2.0807664,2.1554942,-0.2026286,-0.5884543,-0.022292135,1.6873715,-0.025182517,0.08124683,-0.023458423
37.581615,-95.481094,1.2380822,1.0299739,1.560009,1.5481448,1.3267671,-0.20016061,-1.2654071,-0.008834261,0.45011532,0.064687714,-0.0003043417,-0.021528387
33.753796,-96.37578,0.48742118,0.49459103,0.54954326,0.5248811,0.48666713,-0.03916127,-0.45289925,-0.014550453,0.035169236,0.014499661,-0.013649716,-0.021501657
35.95581,-94.09222,0.91426545,0.90371865,1.0902486,1.1307251,0.9019236,-0.26595548,-0.7781741,0.026203226,0.3310136,0.19076855,0.78482723,-0.011404671
40.784325,-102.65794,0.5916089,0.71629816,0.41964495,0.31281266,0.5898817,1.1687957,-0.12866312,-0.0032983983,0.07998123,-0.014729613,0.026014496,-0.01999542
41.017757,-107.89861,-1.2580271,-1.2797515,-0.8888687,-0.94635534,-1.1508117,-0.101065345,0.15843281,-0.0005725605,-0.19729838,-0.0062096375,0.0463311,-0.023542035
40.374607,-97.532906,1.0547934,1.1085353,1.1839695,1.2211082,1.0806527,0.13879083,-0.86390704,0.0551779,0.72148347,0.07716392,0.26103324,-0.017175894
32.257835,-99.350876,-0.20577012,-0.16327058,-0.48352987,-0.4798867,-0.19721831,-1.274993,0.31835517,-0.0051382426,-0.012036932,0.018358417,-0.4011811,-0.031235084
44.06283,-93.90406,-1.9667512,-2.1294005,-0.7617926,-0.9249776,-2.043195,-0.67714655,-0.25830486,-1.5117567,-1.319247,0.06691369,-3.4197192,-2.0259743
42.21095,-107.475716,-0.9126682,-0.9869303,-0.34253237,-0.48392013,-1.0016553,0.7699022,0.6822985,-0.033276856,-0.048935845,-0.014613091,-0.071026385,-0.03362439
32.227932,-96.64428,0.07112114,0.043110184,-0.09920817,-0.008082446,0.09807594,-0.660305,0.19566023,0.023654643,0.10333506,0.023131572,0.21376172,-0.026393613
40.35343,-99.4217,1.3844433,1.3774409,1.2578971,1.2832553,1.3915911,0.13576695,-0.9120813,-0.022860054,0.105100475,-0.007827727,0.017348457,-0.024182515
40.653168,-109.01414,-1.3755949,-1.4457703,-0.5042933,-0.5400973,-1.3328764,0.7121714,-0.34663126,-0.14068894,-0.095511526,-0.14653632,-0.13223371,-0.008004876
36.807793,-102.08615,-0.27719605,-0.31195047,-0.2275046,-0.22836657,-0.29936758,0.55361146,0.37756214,-0.0024536282,0.073838525,0.0016300932,-0.20527437,-0.024966232
38.522083,-98.33768,0.8939714,0.90723056,1.0584402,0.971163,0.9170186,0.28734672,-0.7874161,0.028276108,0.39267823,0.05545363,-0.05785662,-0.025242338
36.424583,-99.52699,0.33783394,0.3195457,0.49276295,0.4103534,0.35152292,0.60920465,-0.1404892,-0.011546965,0.015430012,-0.01592878,-0.038828976,-0.022720123
39.06115,-95.66252,1.8449584,1.3437943,1.9340147,2.0424407,1.9990722,-0.35360882,-0.99062014,-0.040445734,0.11316024,0.00284584,-0.06932183,-0.022601226
36.653675,-97.29006,0.3850759,0.3346803,0.49113715,0.50417435,0.41933537,0.42784834,-0.29884198,0.06334444,0.2344597,0.057220466,0.36817053,-0.02788509
41.190723,-108.56561,-1.466826,-1.4594159,-1.0207419,-1.2174045,-1.2897868,-1.2181596,0.17090312,-0.065833285,-0.89608246,-0.10174853,-0.13745767,-0.6501721
46.10109,-101.40656,1.5774024,1.5454938,0.77821237,1.39972,1.5741473,0.18303746,-0.6127155,-0.007647035,1.0163068,-0.01003279,1.6655816,-0.019130947
37.01562,-98.611946,0.36332068,0.30633974,0.48608112,0.44777468,0.3934964,0.5679264,-0.44323224,0.056091633,0.1673404,0.03615954,0.032355,-0.03072022
44.970383,-58.88912,-1.114007,-1.2036935,-0.5451816,-0.73014796,-1.0319719,-0.7302222,0.2132664,-0.11457471,-0.42669225,-0.49487022,-0.33652687,-0.3361359
39.81113,-110.71554,-2.6947012,-2.678224,-2.066822,-1.9151461,-2.543373,-1.3391688,-0.8470236,-0.72457355,-2.400036,-0.073268555,-0.53874815,-0.1235655
46.958263,-31.18857,-1.8506168,-2.2153342,-0.33668405,-0.5047447,-1.8848385,0.47350612,-0.31791064,-0.04167659,-1.3817015,0.0361101,-0.19849539,-0.120680965
41.535114,-107.5852,-0.9179209,-0.9771675,-0.7308063,-0.80472153,-0.88682777,0.23600626,0.54571176,0.102637544,-0.029856544,-0.019580945,-0.04871821,-0.011766479
43.82446,-74.020256,-2.2628634,-2.3751948,-1.0549613,-1.2580268,-2.148186,-0.7750913,-0.40037712,-0.034981515,-1.6405424,0.011173195,-2.1400278,-0.39167193
34.25984,-95.33865,0.84181136,0.8609097,0.9249951,0.94877404,0.82638377,-0.43806195,-1.1128067,-0.016494988,0.07415307,0.04104756,0.09144967,-0.02429636
32.3759,-96.008286,0.21089385,0.17786233,0.11820149,0.18612999,0.22922353,-0.5204443,-0.15944128,0.018809402,0.089010656,0.033108935,0.07484334,-0.028495116
38.5714,-103.610886,-0.516154,-0.54698265,-0.26961857,-0.28397438,-0.54279697,0.8205105,0.1811127,-0.0034901525,0.020871192,-0.028110273,-0.050650157,-0.017147908
40.05274,-104.6213,-0.44893983,-0.48499498,-0.29659623,-0.36905998,-0.4786264,0.5777247,0.4815001,0.0106639825,0.023316287,-0.007676001,-0.026643913,-0.024914712
34.799004,-99.77005,-0.1206233,-0.13281378,-0.19600417,-0.19322293,-0.12690997,0.16866107,0.31594396,-0.013406644,0.02184442,-0.022947554,0.025351081,-0.02224916
34.9737,-100.195564,-0.1744245,-0.17452028,-0.20990722,-0.24092917,-0.18585725,0.19243057,0.33273685,-0.02014533,0.018644221,-0.043572433,-0.05125876,-0.026709441
31.541716,-95.55628,0.3454548,0.35669816,0.25375095,0.2787897,0.3538623,-0.7730166,-0.21765627,-0.013212348,0.011737079,0.0049629,-0.105751485,-0.021328421
47.06413,-103.18476,1.6287276,1.7167262,0.7065954,1.1864252,1.5706192,0.24981055,-0.617665,-0.0027050066,0.88668424,0.0013254485,0.49376354,-0.020980455
32.59252,-95.20671,0.6696452,0.66205084,0.6681569,0.723593,0.67074186,-0.91406757,-0.85478985,-0.012142522,0.04583109,0.03429601,-0.042553302,-0.024525398
39.2278,-103.989395,-0.4905131,-0.51597327,-0.47488198,-0.5161215,-0.50542116,0.18986066,0.5398068,0.02319807,0.020526558,0.0077703726,0.046282813,-0.027416345
44.939926,-103.93551,0.6877728,0.90683883,0.2698551,0.3258152,0.6741587,1.3665291,0.006810746,0.03698609,0.6059078,-0.02516291,0.50436765,-0.022832848
45.407753,-103.37817,1.1963134,1.4343644,0.43732768,0.4913747,1.1354656,1.1277483,-0.16645755,-0.0023333442,0.16683537,-0.01549872,-0.011704075,-0.022075158
33.211594,-95.87352,0.28919047,0.2870002,0.18958516,0.42223334,0.28860024,-0.19285277,-0.36158773,-0.010403458,0.10684297,-0.006529388,1.8927375,-0.026319139
45.898243,-101.55407,1.4699627,1.6149414,0.802691,1.0883424,1.4149381,0.2848723,-0.5553699,0.02526611,0.96249044,0.02925653,-0.10229673,-0.020856054
33.184082,-95.892334,0.21443404,0.16148366,0.12014697,0.25240275,0.21982758,-0.26977476,-0.26638457,0.029812872,0.09684861,0.048876084,0.5920124,-0.032649234
37.050053,-100.230705,0.17067224,0.12515478,0.302458,0.23957618,0.1765941,0.8325542,0.028599888,0.010937441,0.06403769,-0.010177795,0.019558534,-0.023084467
39.569004,-112.19908,-2.438983,-2.483675,-1.5145602,-1.5936222,-2.3436692,-0.8618385,-0.53642213,-0.47059196,-2.185109,-0.007663924,-1.4764047,-0.24511462
35.170975,-100.35325,-0.22119439,-0.23321515,-0.31994703,-0.30070555,-0.23360515,-0.09710745,0.38013557,-0.006343978,0.06160561,0.001234333,-0.077185094,-0.026239403
35.543518,-99.72025,-0.121844314,-0.12492569,-0.16975027,-0.17830327,-0.13092338,0.081695594,0.32270116,-0.010289427,0.02689591,-0.00861409,0.018495467,-0.022770897
35.77112,-100.454865,-0.1262459,-0.14590915,-0.19846737,-0.23512745,-0.10064751,0.0627012,0.47772834,-0.02359247,0.004923835,-0.055595536,0.036727276,-0.02323391
42.662872,-107.408615,-1.0667454,-1.1099168,-0.8439014,-0.8966004,-1.1027093,0.2903643,0.62434334,-0.020241138,-0.18227243,0.002270788,-0.0412384,-0.025919871
43.444088,-108.501434,-0.66771394,-0.6548712,-0.26656953,-0.35903546,-0.9562293,1.8234098,0.47024092,-0.22488628,0.08554445,-0.022441257,-0.07724258,0.015884701
37.61002,-96.76204,1.0928982,1.0172555,1.4701357,1.2782694,1.1573061,0.15405276,-1.0691218,0.3246762,0.8197366,0.52517366,0.04517001,-0.10666775
41.342968,-96.99052,1.7397705,1.3661251,1.668798,1.8626852,1.844374,-0.16515315,-0.9050044,-0.019957813,0.43469197,0.028936459,-0.05888323,-0.021968003
41.547928,-106.36515,-0.7979282,-0.8121784,-0.68140155,-0.7976646,-0.83950746,0.22531575,0.842942,-0.0009933134,-0.06653477,-0.016253658,0.014124721,-0.022371145
43.573093,-106.623955,-0.4205003,-0.4899361,-0.27275923,-0.30135268,-0.5624796,1.4772031,0.43627617,0.024387695,0.08694663,0.019291019,-0.14873447,-0.02590128
42.813618,-54.88692,-1.175717,-1.1909025,-0.9902154,-1.1227069,-1.1271563,-0.31747046,0.44918963,-0.26379183,-0.6757405,-0.32444656,0.098169096,0.11057231
42.229282,-107.79027,-1.0760318,-1.1658093,-0.45995644,-0.54140675,-1.109902,0.6687583,0.31424606,-0.020428957,-0.1261903,-0.011442391,-0.04616323,-0.026472213
43.812893,-98.47069,1.4270357,1.330927,1.15915,1.4996454,1.4613779,-0.04596673,-0.9183359,0.03907237,1.05723,0.07864705,0.37976727,-0.019774634
48.93626,-104.7443,2.0159104,2.263927,0.44860566,0.7730072,1.8565855,0.84538555,-0.23304209,-0.010533128,0.13039647,-0.016069168,-0.117022835,-0.01963546
32.1006,-97.93239,-0.059263714,-0.03713737,-0.26538593,-0.27224204,-0.033779666,-0.40738276,0.47518313,-0.031893406,-0.003909771,-0.056967713,0.0932573,-0.023991494
48.563255,-103.37068,2.6719162,1.7983567,1.8046515,2.549053,2.8251472,-0.30363178,-0.42641076,-0.042149216,1.5829875,-0.05714804,0.072173215,-0.027764445
36.62061,-99.87757,0.27475628,0.2544378,0.42354363,0.35086364,0.2830162,0.7108406,-0.1087121,-0.013187944,0.035263225,-0.020057522,-0.078505956,-0.021785637
35.877224,-97.62845,0.6439197,0.61945224,0.79110295,0.763215,0.6803348,0.10684189,-0.9013052,-0.019869506,0.078624696,-0.01120643,0.25249794,-0.027157966
34.59604,-97.6899,0.35128102,0.3332069,0.43607897,0.38973245,0.37224957,0.2647841,-0.29804292,-0.011799256,0.010737336,-0.005800455,0.06772942,-0.023950364
36.66382,-103.121445,-0.44057554,-0.43250504,-0.60705686,-0.6164944,-0.4369893,-0.36602765,0.7121912,0.002646359,0.05915135,-0.013004826,-0.11637433,-0.022732213
38.379498,-104.57972,-0.6586635,-0.6620949,-1.1434091,-1.1941532,-0.6105689,-1.027804,0.98855287,-0.0059032105,-0.16481817,-0.022834599,-0.14498502,-0.028625783
41.869595,-107.13955,-0.8575922,-0.87610173,-0.63697284,-0.7660412,-0.9030087,0.4384489,0.82669145,-0.022139715,-0.0803666,-0.013451774,-0.26025182,-0.020369545
33.425095,-96.55683,0.5867964,0.58066505,0.6309399,0.6042609,0.5928659,-0.097145766,-0.5866718,-0.014973761,0.015311052,0.0025318698,0.044986382,-0.024272604
35.32429,-100.27612,-0.06914229,-0.07411985,-0.17346674,-0.1831798,-0.08467138,0.07218826,0.51971805,-0.0028266518,0.051821657,-0.0031231632,0.0047843433,-0.021615446
40.60348,-95.04346,-2.4185781,-2.589429,-0.9655401,-1.2690169,-2.3337848,-0.96748763,-0.751029,-0.09644056,-2.0198584,-0.025118379,0.09992975,-0.4677154
37.15309,-100.68424,0.10085856,0.08637156,0.2090159,0.16166998,0.089060485,0.77273697,-0.028106896,-0.0007740847,0.03390677,-0.0007152458,-0.09107043,-0.02666885
36.588234,-102.68498,-0.41542462,-0.4283243,-0.5871131,-0.6601831,-0.4629333,0.124490894,0.9058874,-0.043777827,-0.011311091,-0.2213311,0.013792634,-0.032114334
37.607933,-101.52539,-0.06027552,-0.10723529,0.0541271,0.030357558,-0.06543133,0.9418308,0.16471717,0.019620003,0.06715327,-0.0063944072,-0.0023606666,-0.025086785
34.533188,-96.33894,0.78209364,0.7806039,0.90590936,0.8506382,0.78679526,-0.091656305,-0.7947551,-0.023036567,0.046300597,0.0056976317,0.06770303,-0.021784171
38.9912,-96.30767,1.4794455,1.2228414,1.5833727,1.6536888,1.5630506,-0.18538538,-1.1674095,-0.018456835,0.29088807,0.029120944,-0.0031880545,-0.02090872
44.805897,-99.2595,2.1703007,1.6444398,1.7555318,2.1383746,2.2913618,-0.23900543,-0.774717,-0.019839616,0.45233154,0.01435408,-4.936048e-05,-0.028238183
42.67263,-102.57267,1.2166121,1.4302038,0.37385783,0.4017296,1.123825,1.125265,0.04445442,-0.043101,-0.00067219674,-0.0748365,-0.041833896,-0.015203824
31.471592,-96.10573,0.037012972,0.050545003,-0.13012421,-0.08739593,0.05997437,-0.6670349,-0.1077579,-0.020978123,0.040567737,-0.04174081,0.04944049,-0.026406664
41.082516,-106.50365,-0.7636977,-0.7964304,-0.5996733,-0.6478851,-0.79036194,0.5054497,0.6170173,0.013930805,0.018732,-0.021659417,-0.067004554,-0.019810298
41.452778,-107.90646,-1.4910345,-1.4415606,-1.2276866,-1.3103968,-1.333162,-0.590769,0.10535733,0.020106414,-0.35616705,-0.0031411727,0.0019818596,-0.011137692
40.364643,-112.05945,-0.9392838,-0.9232608,-0.8275307,-0.93464214,-0.82105136,-0.7489359,0.58648187,0.0023123298,-0.16231613,-0.015519669,-0.3560908,-0.9418554
41.59942,-106.33778,-0.8392343,-0.81565696,-1.0379614,-1.1175514,-0.86227536,-0.23850495,0.9233676,-0.010870136,-0.103948414,0.00072334654,0.0053737606,-0.019370764
32.017498,-97.03586,-0.037817877,-0.033937216,-0.23964679,-0.18559419,-0.01862392,-0.5859487,0.2396335,-0.011137081,0.029065453,-0.023304788,0.060565054,-0.023788543
33.57208,-98.597,-0.6117982,-0.617181,-0.87839234,-0.8582248,-0.56035423,-0.76949143,0.51283103,-0.02884897,-0.124062605,-0.3487509,-0.046505075,-0.029217988
33.697132,-99.2791,-0.267884,-0.28807732,-0.42928314,-0.3738246,-0.23422913,-0.5081145,0.330306,0.0027230822,0.037841506,0.0069767674,-0.06595504,-0.031627547
38.22352,-103.99591,-0.44015712,-0.4410523,-0.6994426,-0.7828484,-0.48070586,-0.54016054,1.0504861,-0.01419999,-0.009610267,0.0012716965,-0.047134675,-0.029666115
40.918148,-100.2705,1.4024092,1.4148439,1.2115257,1.2411256,1.3994946,0.2102522,-0.759291,-0.019785237,0.1123441,-0.0007848695,0.030565318,-0.02571532
39.842285,-97.68071,0.94021153,1.0020182,1.0907516,1.022973,0.9511198,0.2675994,-0.72981066,0.10176676,0.7546813,0.11397045,-0.09607554,-0.015486323
40.911884,-106.75157,-0.9658055,-0.9356228,-1.1040064,-1.1593146,-0.91782457,-0.38601395,0.6801449,-0.0032718594,-0.1161099,-0.0007253549,0.045840356,-0.018676272
42.495808,-107.29615,-0.96654165,-1.0263928,-0.6404163,-0.819382,-1.0499865,0.45024735,0.9134236,-0.06950968,-0.30158934,-0.0052140914,0.009565346,-0.04199127
43.095734,-111.3155,-1.4589356,-1.5457954,-0.53056467,-0.63917845,-1.5259384,0.6754296,-0.0773315,-1.0277407,-0.7306126,0.021812381,-0.120119564,-0.367166
43.921444,-98.69453,1.4574678,1.3738362,1.1839366,1.4876634,1.4914429,0.015943358,-0.7574884,0.051474348,1.0970557,0.10839904,0.047168776,-0.02051481
46.690678,-102.47447,2.0759313,1.6038722,1.2083018,2.0247836,2.1642358,-0.059558835,-0.5801927,-0.020154892,0.86246353,-0.040677954,2.0732722,-0.02668014
40.571842,-108.61568,-1.5215992,-1.535006,-0.9478931,-0.9511042,-1.3497353,-0.2654273,-0.3330781,-0.010854439,-0.19366898,-0.019085176,0.034659546,-0.031203292
35.400322,-94.202614,1.5276814,1.1643924,1.9015993,1.8414085,1.6652458,-0.47956696,-1.3801944,-0.04559451,0.05245819,0.009277813,0.08148836,-0.022440426
33.832645,-96.59973,0.20443669,0.19124389,0.19133238,0.24998185,0.22600622,-0.12913737,-0.3524223,0.023859084,0.087412864,0.04094814,-0.04539276,-0.028981887
33.009594,-98.3802,-0.002189796,0.0012437731,-0.1630745,-0.14598872,-0.015018098,-0.50303435,0.38177493,-0.015694357,0.020660177,0.0060748393,-0.15747109,-0.021775628
42.435146,-108.35639,-1.1741599,-1.2644308,-0.6021275,-0.6808632,-1.1650087,0.3858973,0.29874337,0.0057919906,-0.16904838,-0.005436545,0.032327708,-0.029466335
35.15867,-95.97459,0.9146992,0.904749,1.0204328,1.1010876,0.91473126,-0.08446573,-1.0030504,-0.027376,0.1963367,-0.010086515,1.268358,-0.019749912
